temp_index	temp	mean_S	var_S	mean_E	heat_capacity_S	accept_rate	nonnull_rate	runtime_seconds
34	3.816	8944518.14	18382657650.36039	-0.8530157222747803	1203.9034356909976	0.011810919471661739	0.6665648365020752	84.85080459399614
35	3.69	9101636.62	8164783925.875603	-0.8679997081756592	571.8630686550594	0.007989285008403502	0.6667376899719238	84.64154895298998
36	3.564	9210699.68	3473961144.057602	-0.8784007720947266	260.8252621678349	0.0053967563988487	0.6666920852661132	83.81438085698755
37	3.438	9283366.82	1513476465.5876083	-0.8853308506011963	122.11359419939973	0.0036642554161581556	0.6666510009765625	84.17760371102486
38	3.312	9334469.42	636218797.0036011	-0.8902043743133545	55.31283605630529	0.0024584590521295044	0.6667452430725098	83.86491243902128
39	3.186	9372142.88	247012014.38559723	-0.8937971954345703	23.207407127947487	0.0015752833485243388	0.666701250076294	83.95752944602282
40	3.06	9394832.34	86582696.94439697	-0.8959610309600831	8.818370532814013	0.0010105682955482973	0.6665643310546875	83.89544960501371
41	2.934	9411982.38	25663360.35559845	-0.897596586227417	2.8431082129749985	0.0006141966619516505	0.6666595458984375	83.27510529299616
42	2.808	9421695.6	12289583.519989014	-0.8985229110717774	1.4864251510670368	0.00035857841937522733	0.6667079353332519	84.0003160740016
43	2.682	9428737.32	2969913.0176086426	-0.8991944618225097	0.393755170473072	0.00019652834073716926	0.6666508102416993	83.74312126499717
44	2.5559999999999996	9433015.06	798627.3763961792	-0.8996024188995362	0.11657960545256418	9.268045154991711e-05	0.6666838359832764	83.38216788700083
45	2.43	9434760.88	257775.86559295654	-0.899768913269043	0.04163224142752497	5.195858025640043e-05	0.6666358280181884	84.09178928998881
46	2.3040000000000003	9436147.72	39251.32159423828	-0.8999011726379395	0.007051628449885439	2.0854654643057137e-05	0.6667370796203613	83.77823386900127
47	2.178	9436668.76	21444.742393493652	-0.8999508628845215	0.004311269478030828	9.02595859971593e-06	0.6667086791992187	83.8556296339957
48	2.052	9437076.38	1032.6755981445312	-0.8999897365570069	0.00023388872623910422	1.287627258347988e-06	0.6665802383422852	31.53355768302572
49	1.926	9437124.56	156.36638641357422	-0.8999943313598633	4.020045059514631e-05	6.866094282345812e-07	0.6667016983032227	30.60489501900156
50	1.8	9437185.0	0.0	-0.9000000953674316	0.0	0.0	0.6667179870605469	37.23768977299915
51	1.44	9437185.0	0.0	-0.9000000953674316	0.0	0.0	0.666701831817627	30.359962579997955
52	1.08	9437185.0	0.0	-0.9000000953674316	0.0	0.0	0.6666705131530761	37.31145915799425
53	0.72	9437185.0	0.0	-0.9000000953674316	0.0	0.0	0.6667205047607422	30.19309769300162
54	0.36	9437185.0	0.0	-0.9000000953674316	0.0	0.0	0.6666764354705811	30.018502155988244
