Time,CLN2,CLB2T,CKIT,CDC20T,CDH1A,CLN3,CLB5T
261.696426925062,1.37797942169238,0.0380779521800508,0.0215395066777521,0.0205682084362254,0.00141605653005418,0.236017581294186,0.103022424543486
261.79521214699,1.37935056026694,0.03853036154724,0.0209927901106819,0.0200060054693572,0.00128287316162248,0.236142543901177,0.103671779756842
261.893997368919,1.38070353493347,0.038982662351,0.0204702795460832,0.0194612975022793,0.00116221465569467,0.236267537451723,0.104318899090466
261.992782590848,1.38203858629389,0.0394348338050795,0.0199708277452202,0.0189335402497051,0.00105290343660697,0.236392561907101,0.104963789794329
262.091567812776,1.38335595175376,0.039886856825527,0.0194933427126009,0.0184222064255432,0.000953873170154844,0.236517617228526,0.105606459134145
262.225405034969,1.38511296272696,0.0404990038463884,0.0188796372096715,0.0177547291581468,0.00083441487099305,0.23668709514837,0.106473636566315
262.359242257161,1.3868385131467,0.0411108069375712,0.0183019100782647,0.017115238315335,0.000729921166309427,0.236856629556736,0.10733676802074
262.493079479353,1.38853316658239,0.0417222308824881,0.0177578725357376,0.0165025593794699,0.0006385093647037,0.237026220356606,0.108195871636139
262.626916701546,1.39019747622638,0.0423332445338276,0.0172453880860337,0.0159155686077796,0.000558542167655625,0.237195867450744,0.109050965557697
262.760753923738,1.39183198530401,0.0429438202575681,0.0167624588279724,0.0153531897137636,0.000488589241292903,0.237365570741693,0.109902067925134
262.963614820679,1.39425382563629,0.0438683993397991,0.0160827231719365,0.0145454260219055,0.000398960197902136,0.237622901787922,0.111184538330086
263.16647571762,1.39661024026307,0.0447918427120988,0.0154606286820302,0.0137884449265539,0.000325789370161639,0.237880361377024,0.1124579430361
263.369336614561,1.39890299825859,0.0457140886660847,0.014890732201588,0.0130790477980335,0.000266027100918353,0.238137949166821,0.113722344877975
263.572197511502,1.40113381921727,0.04663508667941,0.0143681352016029,0.0124142451098979,0.000217216326490568,0.238395664813951,0.114977806470212
263.775058408443,1.40330437584044,0.0475547951712709,0.0138884140842691,0.0117912373618375,0.000177358180479657,0.238653507973892,0.116224390168269
264.107470044568,1.40673503219408,0.0490589746453501,0.0131849038150665,0.0108540011494201,0.000127392844693204,0.239076289323519,0.11824803517762
264.439881680694,1.41001513327612,0.0505594846057151,0.0125704371133938,0.0100113970018004,9.15537437858834e-05,0.239499410597921,0.120248280094052
264.714194155316,1.41261327119239,0.051794908660338,0.0121208640385342,0.00938044657954316,6.96166333599337e-05,0.239848833320525,0.121881488882365
264.988506629937,1.41511695801473,0.0530277452013948,0.0117165846443262,0.00880253984138741,5.29120960856549e-05,0.240198485614624,0.123499095387247
265.262819104559,1.41752962206863,0.0542579724145982,0.0113521158552376,0.00827324438714088,4.02244299479436e-05,0.240548366608935,0.125101248024648
265.537131579181,1.41985457259461,0.0554855751011851,0.0110226208087802,0.00778848004414043,3.05899077047314e-05,0.240898475428488,0.126688093964947
265.811444053803,1.42209499980164,0.0567105442408151,0.0107238634819861,0.00734450532098738,2.3266264414407e-05,0.241248811194498,0.128259779088311
266.30534907654,1.42592547991032,0.0589094799567344,0.010252339703253,0.00663745831899773,1.43211545496152e-05,0.241880167004886,0.131051865493193
266.799254099278,1.4295088591489,0.0610998804223218,0.00985082430158458,0.00603404300710132,8.84544264989446e-06,0.242512250498398,0.133796103008413
267.293159122015,1.43286112481968,0.0632817950912593,0.00950507361808932,0.00551903960675592,5.43942849835795e-06,0.24314505645255,0.136493311422853
267.787064144753,1.43599718523708,0.0654553012405575,0.00920412981022256,0.00507959934199722,3.32176904719326e-06,0.2437785796026,0.139144296233145
268.28096916749,1.43893097267403,0.0676205015612747,0.00893943214219462,0.00470480453883307,2.02283499851061e-06,0.244412814642747,0.14174984913086
269.16559876246,1.44372002923209,0.0714782667923258,0.00853648003942911,0.00416761185132646,9.12433652274457e-07,0.245550550747158,0.146305514727091
270.050228357429,1.44796983924833,0.0753108359476085,0.00819987770495532,0.00376539327043208,4.41811780649332e-07,0.246690522384636,0.150722286655772
270.934857952399,1.45174147006273,0.0791196174366371,0.00791036238543864,0.00346542502207597,1.9250620482357e-07,0.24783269811245,0.155004404642618
271.819487547369,1.45508874842208,0.0829066064392056,0.00765592842494769,0.00324424159540436,6.29629918594052e-08,0.248977046051496,0.15915597402521
272.704117142338,1.45805933138124,0.0866746121660267,0.00742865199135239,0.00308507520357057,1.39787956418094e-08,0.25012353389792,0.163180973343802
273.800191534934,1.46127979334845,0.0913232450285541,0.00717668034669447,0.00295732732053777,4.32115008074743e-09,0.251546975259633,0.167998217566047
274.896265927529,1.46405733571481,0.0959606590953802,0.0069503541255817,0.0028940221450397,5.61372933764162e-09,0.25297358837277,0.172634158166432
275.992340320125,1.46645310716441,0.100605124038446,0.00674469793521539,0.00289181339778072,3.27497951862834e-09,0.254403309149135,0.177095624168452
277.08841471272,1.46851956489268,0.105286134295945,0.00655639095607674,0.00295849557160675,7.73299023172263e-11,0.255836072489001,0.181389181461467
277.93920466516,1.46992599098732,0.108973524210383,0.00642055944344583,0.00307052808568828,-7.54849587714616e-10,0.256950260981727,0.184610209751973
278.789994617599,1.47117979090934,0.11274689424135,0.00629273471599287,0.00325666336045685,-4.45226596723534e-10,0.258066211523719,0.187736737006292
279.449728822633,1.47205762746091,0.115765561474251,0.00619854944545144,0.0034718548625171,-1.13268280761672e-10,0.258932753918821,0.190097882079533
280.109463027667,1.47286063268639,0.118908464057593,0.00610822630501136,0.00377617505557908,5.45961917747033e-12,0.259800321886335,0.19240513038074
280.7691972327,1.47359519358073,0.122237081967682,0.00602134690918026,0.00421006904210286,-3.46398801677218e-12,0.260668900384779,0.19465971223801
281.290693877195,1.47413130013318,0.125060821695023,0.00595480951553395,0.00468666828098449,-1.92372746231594e-11,0.261356186214175,0.196405404579913
281.81219052169,1.47463096349665,0.128140620583096,0.00588986140691239,0.00534287091972857,-1.75481784075685e-11,0.262044086433627,0.198119522955033
282.230823594946,1.47500738480195,0.130883489896304,0.00583863870579849,0.00606310123849348,-9.78413533890551e-12,0.262596739928129,0.199473077206579
282.649456668202,1.47536312055956,0.133994769623211,0.00578795063202883,0.0070545098302793,-4.57518796346667e-12,0.263149780491197,0.200806943461937
282.96980647766,1.47562208190509,0.13674745148117,0.00574929659518596,0.00809526051179529,-3.16431643876896e-12,0.263573241647938,0.20181453681291
283.290156287118,1.47587008218215,0.14001539669374,0.00571046263531812,0.00954158377559709,-2.5347576390874e-12,0.2639969253449,0.202810895853935
283.391993597599,1.4759467004293,0.141202304399714,0.00569802415624378,0.0101205143045195,-2.31238694699122e-12,0.26413165821369,0.203125299562784
283.49383090808,1.47602227227309,0.142489737481406,0.00568550629330838,0.0107824817907907,-2.08587126539436e-12,0.26426641333218,0.203438584618286
283.595668218561,1.47609681352796,0.143903191117678,0.00567288101451024,0.0115501201122317,-1.87885108973042e-12,0.264401190636822,0.2037507554047
283.697505529043,1.47617033764119,0.14547331222757,0.00566011710082054,0.0124509752944528,-1.69342905322432e-12,0.264535990072675,0.204061815693542
283.799342839524,1.47624285803446,0.147244441184823,0.00564717288855227,0.013525371662206,-1.52720870427511e-12,0.264670811583766,0.204371769298879
283.901180150005,1.47631438824171,0.149283333933977,0.00563399091158045,0.0148347223799116,-1.37788441420432e-12,0.264805655112685,0.204680620109011
284.014781816999,1.47639302858437,0.151993189193004,0.00561891357349254,0.0166839540961012,-1.22866001233894e-12,0.264956101826449,0.205023852879115
284.128383483993,1.47647047103836,0.155401150764029,0.00560327879303508,0.0191682733312882,-1.09657680614327e-12,0.265106575789836,0.205365723342297
284.21964475939,1.47653182916979,0.158943592669823,0.00559013247348977,0.021909107964048,-1.00174946940889e-12,0.265227477903364,0.205639380112572
284.310906034787,1.47659243603008,0.163719616560942,0.00557618589892718,0.0258113150544871,-9.17156017010311e-13,0.265348397505184,0.20591216418947
284.378772022076,1.47663702443522,0.168574636974772,0.00556504336457422,0.0299541401541096,-8.59703742147118e-13,0.265438330070418,0.20611445456099
284.446638009365,1.47668120619545,0.175222236541836,0.0055528807924344,0.0358153589505267,-8.05966385804044e-13,0.265528272266262,0.206316265002258
284.514503996654,1.4767249850067,0.184246424148813,0.00553918936685444,0.0439470278239989,-7.53564673993475e-13,0.265618224075418,0.206517596648365
284.567747405028,1.47675905144331,0.193022477291679,0.00552696454743112,0.0519182486143613,-7.12827986364556e-13,0.265688801356293,0.206675214437018
284.620990813403,1.47679287389141,0.202847553838783,0.00551308313497329,0.0608166802470574,-6.73812805638308e-13,0.265759384535054,0.206832538775349
284.674234221777,1.47682645409816,0.213160727657812,0.00549731148251282,0.0701152929821149,-6.37666968725486e-13,0.2658299736033,0.20695272716614
284.727477630151,1.47685979379728,0.223558546865054,0.00547952972802525,0.0794576095571262,-6.0346183823141e-13,0.265900568552629,0.207001142108027
284.780721038526,1.47689289470952,0.233858878375481,0.00545971038377308,0.0886897190276655,-5.7059722301804e-13,0.265971169374634,0.206964700366967
284.850430055717,1.47693587400529,0.247097460459139,0.00543072462799895,0.100532917385877,-5.31202203364504e-13,0.266063612476928,0.206788646721726
284.920139072908,1.47697845071163,0.260066926093605,0.00539842801888402,0.112125808133015,-4.96276810323034e-13,0.266156065612489,0.206478011525885
