temp_index	temp	sweep	S	E	accepted	nonnull	null
0	1.7187499999999993	29	88040	-0.0004372994105021159	482022419	486420316	118948
0	1.7187499999999993	30	87543	-0.00043483078479766846	498643162	503193394	123086
0	1.7187499999999993	31	88424	-0.0004392067591349284	515263677	519966562	127134
0	1.7187499999999993	32	87975	-0.00043697655200958252	531884235	536739731	131181
0	1.7187499999999993	33	87681	-0.00043551623821258545	548505104	553512857	135271
0	1.7187499999999993	34	88199	-0.00043808917204538983	565124965	570285969	139375
0	1.7187499999999993	35	88506	-0.00043961405754089355	581744161	587059130	143430
0	1.7187499999999993	36	87909	-0.00043664872646331787	598364489	603832392	147384
0	1.7187499999999993	37	87624	-0.00043523311614990234	614984975	620605488	151504
0	1.7187499999999993	38	87894	-0.00043657422065734863	631605838	637378590	155618
0	1.7187499999999993	39	88431	-0.00043924152851104736	648226902	654151714	159710
0	1.7187499999999993	40	87833	-0.00043627123037974042	664847119	670924961	163679
0	1.7187499999999993	41	87589	-0.00043505926926930744	681468129	687698058	167798
0	1.7187499999999993	42	88038	-0.00043728947639465332	698088381	704471204	171868
0	1.7187499999999993	43	88180	-0.00043799479802449542	714709531	721244326	175962
0	1.7187499999999993	44	87498	-0.00043460726737976074	731330174	738017448	180056
0	1.7187499999999993	45	87767	-0.00043594340483347577	747951304	754790691	184029
0	1.7187499999999993	46	87753	-0.00043587386608123779	764572564	771563872	188064
0	1.7187499999999993	47	88032	-0.00043725967407226562	781192938	788336995	192157
0	1.7187499999999993	48	88236	-0.00043827295303344727	797812866	805110036	196332
0	1.7187499999999993	49	88025	-0.00043722490469614667	814433421	821883130	200454
0	1.7187499999999993	50	88187	-0.00043802956740061444	831054482	838656427	204373
0	1.7187499999999993	51	87790	-0.00043605764706929523	847674219	855429552	208464
0	1.7187499999999993	52	87974	-0.00043697158495585126	864294113	872202711	212521
0	1.7187499999999993	53	87898	-0.00043659408887227374	880915891	888975876	216572
0	1.7187499999999993	54	88288	-0.00043853123982747394	897536339	905748944	220720
0	1.7187499999999993	55	87932	-0.00043676296869913739	914156673	922522038	224842
0	1.7187499999999993	56	87658	-0.00043540199597676593	930776991	939295177	228919
0	1.7187499999999993	57	87839	-0.00043630103270212811	947398055	956068246	233066
0	1.7187499999999993	58	87945	-0.00043682754039764404	964019060	972841437	237091
0	1.7187499999999993	59	87275	-0.00043349961439768475	980639362	989614477	241267
0	1.7187499999999993	60	87744	-0.00043582916259765625	997259538	1006387640	245320
0	1.7187499999999993	61	87800	-0.00043610731760660809	1013880362	1023160817	249359
0	1.7187499999999993	62	87703	-0.00043562551339467365	1030501694	1039933866	253526
0	1.7187499999999993	63	87813	-0.00043617188930511475	1047123165	1056706849	257759
0	1.7187499999999993	64	87918	-0.00043669342994689941	1063744326	1073480079	261745
0	1.7187499999999993	65	87574	-0.0004349847634633382	1080364914	1090253173	265867
0	1.7187499999999993	66	87610	-0.00043516357739766437	1096986278	1107026336	269920
0	1.7187499999999993	67	87948	-0.00043684244155883789	1113607640	1123799436	274036
0	1.7187499999999993	68	87902	-0.00043661395708719891	1130228447	1140572554	278134
0	1.7187499999999993	69	87892	-0.00043656428654988605	1146848621	1157345680	282224
0	1.7187499999999993	70	88158	-0.00043788552284240723	1163469013	1174118822	286298
0	1.7187499999999993	71	88556	-0.0004398624102274577	1180088808	1190891976	290360
0	1.7187499999999993	72	87928	-0.00043674310048421222	1196708584	1207664984	294568
0	1.7187499999999993	73	87315	-0.00043369829654693604	1213329944	1224438134	298634
0	1.7187499999999993	74	87562	-0.00043492515881856281	1229950785	1241211261	302723
0	1.7187499999999993	75	87590	-0.00043506423632303876	1246571111	1257984371	306829
0	1.7187499999999993	76	88113	-0.00043766200542449951	1263192323	1274757540	310876
0	1.7187499999999993	77	87965	-0.00043692688147226971	1279812830	1291530643	314989
0	1.7187499999999993	78	87628	-0.00043525298436482746	1296432991	1308303720	319128
0	1.7187499999999993	79	87249	-0.00043337047100067139	1313053508	1325076800	323264
0	1.7187499999999993	80	87500	-0.00043461720148722333	1329674377	1341849930	327350
0	1.7187499999999993	81	87372	-0.00043398141860961914	1346295817	1358623071	331425
0	1.7187499999999993	82	87667	-0.00043544669946034748	1362917446	1375396283	335429
0	1.7187499999999993	83	87662	-0.0004354218641916911	1379536886	1392169519	339409
0	1.7187499999999993	84	88333	-0.00043875475724538166	1396157373	1408942720	343424
0	1.7187499999999993	85	87596	-0.00043509403864542645	1412777211	1425715830	347530
0	1.7187499999999993	86	88078	-0.0004374881585439046	1429397872	1442489040	351536
0	1.7187499999999993	87	87754	-0.00043587883313496906	1446018272	1459262239	355553
0	1.7187499999999993	88	87949	-0.00043684740861256916	1462638970	1476035330	359678
