temp_index	temp	temp_over_lam1	q_rand	xi	m1_sq	m1w_sq	q_1	G_1	q_2	G_2	q_3	G_3	q_4	G_4	q_5	G_5	q_6	G_6	q_7	G_7	q_8	G_8	q_9	G_9	q_10	G_10	q_11	G_11	q_12	G_12	q_13	G_13	q_14	G_14	q_15	G_15	q_16	G_16	q_17	G_17	q_18	G_18
23	2.48	0.155	0.001949317738791423	nan	6.96058850735426e-05	0.03563821315765381	0.002	5.068226120857715e-05	0.0025	0.0005506822612085772	0.0022	0.00025068226120857724	0.002	5.068226120857715e-05	0.0022	0.00025068226120857724	0.0017	-0.000249317738791423	0.0018	-0.00014931773879142294	0.0018	-0.00014931773879142294	0.0018	-0.00014931773879142294	0.0017	-0.000249317738791423	0.0021	0.00015068226120857698	0.0015	-0.00044931773879142286	0.0015	-0.00044931773879142286	0.0018	-0.00014931773879142294	0.0021	0.00015068226120857698	0.0013	-0.000649317738791423	0.0034	0.001450682261208577	0.0018	-0.00014931773879142294
24	2.4	0.15	0.001949317738791423	nan	6.936921272426844e-05	0.03551703691482544	0.0026	0.000650682261208577	0.0021	0.00015068226120857698	0.0013	-0.000649317738791423	0.0027	0.0007506822612085772	0.0016	-0.0003493177387914228	0.0018	-0.00014931773879142294	0.0022	0.00025068226120857724	0.002	5.068226120857715e-05	0.0017	-0.000249317738791423	0.0015	-0.00044931773879142286	0.0034	0.001450682261208577	0.002	5.068226120857715e-05	0.0019	-4.93177387914229e-05	0.0017	-0.000249317738791423	0.0014	-0.0005493177387914229	0.0019	-4.93177387914229e-05	0.0017	-0.000249317738791423	0.002	5.068226120857715e-05
25	2.32	0.145	0.001949317738791423	nan	6.837665569037199e-05	0.03500884771347046	0.0032	0.0012506822612085773	0.0014	-0.0005493177387914229	0.0026	0.000650682261208577	0.0019	-4.93177387914229e-05	0.0026	0.000650682261208577	0.0026	0.000650682261208577	0.0022	0.00025068226120857724	0.0021	0.00015068226120857698	0.0027	0.0007506822612085772	0.0021	0.00015068226120857698	0.0016	-0.0003493177387914228	0.0028	0.0008506822612085771	0.0024	0.0004506822612085769	0.0015	-0.00044931773879142286	0.0026	0.000650682261208577	0.0024	0.0004506822612085769	0.002	5.068226120857715e-05	0.0017	-0.000249317738791423
26	2.24	0.14	0.001949317738791423	nan	6.943685002624989e-05	0.03555166721343994	0.0028	0.0008506822612085771	0.0013	-0.000649317738791423	0.0016	-0.0003493177387914228	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.0022	0.00025068226120857724	0.002	5.068226120857715e-05	0.0022	0.00025068226120857724	0.0016	-0.0003493177387914228	0.0019	-4.93177387914229e-05	0.0019	-4.93177387914229e-05	0.0023	0.00035068226120857707	0.0018	-0.00014931773879142294	0.0017	-0.000249317738791423	0.0015	-0.00044931773879142286	0.0021	0.00015068226120857698	0.0015	-0.00044931773879142286	0.0017	-0.000249317738791423
27	2.16	0.135	0.001949317738791423	nan	6.857072003185749e-05	0.035108208656311035	0.0026	0.000650682261208577	0.0021	0.00015068226120857698	0.0025	0.0005506822612085772	0.0018	-0.00014931773879142294	0.0023	0.00035068226120857707	0.0015	-0.00044931773879142286	0.0015	-0.00044931773879142286	0.0015	-0.00044931773879142286	0.0021	0.00015068226120857698	0.0014	-0.0005493177387914229	0.0022	0.00025068226120857724	0.0015	-0.00044931773879142286	0.0028	0.0008506822612085771	0.002	5.068226120857715e-05	0.0012	-0.000749317738791423	0.0012	-0.000749317738791423	0.0018	-0.00014931773879142294	0.0018	-0.00014931773879142294
28	2.08	0.13	0.001949317738791423	nan	6.94122863933444e-05	0.035539090633392334	0.0026	0.000650682261208577	0.0017	-0.000249317738791423	0.0013	-0.000649317738791423	0.0023	0.00035068226120857707	0.0015	-0.00044931773879142286	0.0021	0.00015068226120857698	0.0021	0.00015068226120857698	0.0025	0.0005506822612085772	0.0009	-0.001049317738791423	0.0021	0.00015068226120857698	0.0029	0.0009506822612085769	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.0021	0.00015068226120857698	0.0009	-0.001049317738791423	0.0016	-0.0003493177387914228	0.0017	-0.000249317738791423
29	2.0	0.125	0.001949317738791423	nan	6.950111128389835e-05	0.03558456897735596	0.0025	0.0005506822612085772	0.0009	-0.001049317738791423	0.0017	-0.000249317738791423	0.0025	0.0005506822612085772	0.0017	-0.000249317738791423	0.0017	-0.000249317738791423	0.0016	-0.0003493177387914228	0.0023	0.00035068226120857707	0.0024	0.0004506822612085769	0.0026	0.000650682261208577	0.0021	0.00015068226120857698	0.0025	0.0005506822612085772	0.0013	-0.000649317738791423	0.0016	-0.0003493177387914228	0.0019	-4.93177387914229e-05	0.002	5.068226120857715e-05	0.0014	-0.0005493177387914229	0.0016	-0.0003493177387914228
30	1.92	0.12	0.001949317738791423	nan	7.054151501506567e-05	0.03611725568771362	0.0041	0.0021506822612085775	0.0026	0.000650682261208577	0.0012	-0.000749317738791423	0.0018	-0.00014931773879142294	0.0024	0.0004506822612085769	0.0021	0.00015068226120857698	0.0017	-0.000249317738791423	0.0022	0.00025068226120857724	0.0022	0.00025068226120857724	0.0027	0.0007506822612085772	0.002	5.068226120857715e-05	0.0018	-0.00014931773879142294	0.0021	0.00015068226120857698	0.0015	-0.00044931773879142286	0.0022	0.00025068226120857724	0.0017	-0.000249317738791423	0.0025	0.0005506822612085772	0.0017	-0.000249317738791423
31	1.84	0.115	0.001949317738791423	nan	6.979040335863829e-05	0.0357326865196228	0.0032	0.0012506822612085773	0.0015	-0.00044931773879142286	0.0023	0.00035068226120857707	0.0027	0.0007506822612085772	0.0021	0.00015068226120857698	0.0017	-0.000249317738791423	0.0023	0.00035068226120857707	0.0025	0.0005506822612085772	0.0022	0.00025068226120857724	0.0018	-0.00014931773879142294	0.0009	-0.001049317738791423	0.0015	-0.00044931773879142286	0.0021	0.00015068226120857698	0.0021	0.00015068226120857698	0.0014	-0.0005493177387914229	0.0025	0.0005506822612085772	0.002	5.068226120857715e-05	0.0017	-0.000249317738791423
32	1.76	0.11	0.001949317738791423	nan	6.963196210563183e-05	0.035651564598083496	0.0035	0.0015506822612085772	0.0017	-0.000249317738791423	0.0027	0.0007506822612085772	0.0019	-4.93177387914229e-05	0.0013	-0.000649317738791423	0.001	-0.0009493177387914229	0.0031	0.001150682261208577	0.002	5.068226120857715e-05	0.002	5.068226120857715e-05	0.0016	-0.0003493177387914228	0.0017	-0.000249317738791423	0.0008	-0.001149317738791423	0.0018	-0.00014931773879142294	0.0016	-0.0003493177387914228	0.0027	0.0007506822612085772	0.0018	-0.00014931773879142294	0.002	5.068226120857715e-05	0.0017	-0.000249317738791423
33	1.68	0.105	0.001949317738791423	1.2388373835408988	0.012348469579592347	6.322416424751282	0.356	0.35405068226120856	0.1657	0.16375068226120856	0.0699	0.06795068226120858	0.032	0.030050682261208578	0.011	0.009050682261208576	0.0042	0.002250682261208577	0.0013	-0.000649317738791423	0.0007	-0.0012493177387914228	0.0005	-0.0014493177387914229	0.0007	-0.0012493177387914228	0.0006	-0.001349317738791423	0.0005	-0.0014493177387914229	0.0005	-0.0014493177387914229	0.0008	-0.001149317738791423	0.0004	-0.001549317738791423	0.0009	-0.001049317738791423	0.0012	-0.000749317738791423	0.0005	-0.0014493177387914229
34	1.6	0.1	0.001949317738791423	1.2864172422226121	0.01617909676861018	8.283697545528412	0.4653	0.46335068226120857	0.2199	0.2179506822612086	0.0916	0.08965068226120858	0.0383	0.03635068226120858	0.0137	0.011750682261208577	0.0028	0.0008506822612085771	0.0014	-0.0005493177387914229	0.0003	-0.001649317738791423	0.0002	-0.0017493177387914228	0.0002	-0.0017493177387914228	0.0005	-0.0014493177387914229	0.0002	-0.0017493177387914228	0.0	-0.001949317738791423	0.0002	-0.0017493177387914228	0.0002	-0.0017493177387914228	0.0002	-0.0017493177387914228	0.0002	-0.0017493177387914228	0.0004	-0.001549317738791423
35	1.52	0.095	0.001949317738791423	1.338756251097732	0.0171902182046324	8.80139172077179	0.4826	0.48065068226120855	0.2347	0.23275068226120857	0.1008	0.09885068226120858	0.0361	0.03415068226120858	0.0151	0.013150682261208578	0.0038	0.001850682261208577	0.0009	-0.001049317738791423	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0002	-0.0017493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423
36	1.44	0.09	0.001949317738791423	1.3534070416275354	0.017414356116205454	8.916150331497192	0.4916	0.48965068226120856	0.2354	0.23345068226120858	0.0986	0.09665068226120857	0.0415	0.03955068226120858	0.0146	0.012650682261208577	0.0041	0.0021506822612085775	0.0015	-0.00044931773879142286	0.0002	-0.0017493177387914228	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0002	-0.0017493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423
37	1.44	0.09	0.001949317738791423	1.3604337163506972	0.017413105349987745	8.915509939193726	0.4927	0.4907506822612086	0.2341	0.23215068226120858	0.1069	0.10495068226120857	0.0402	0.03825068226120858	0.0146	0.012650682261208577	0.0061	0.0041506822612085775	0.001	-0.0009493177387914229	0.0001	-0.0018493177387914228	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0001	-0.0018493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423
38	1.12	0.07	0.001949317738791423	1.3705513635388624	0.017574563156813383	8.998176336288452	0.4986	0.49665068226120856	0.2399	0.23795068226120858	0.0994	0.09745068226120858	0.0423	0.040350682261208574	0.0146	0.012650682261208577	0.0031	0.001150682261208577	0.0012	-0.000749317738791423	0.0002	-0.0017493177387914228	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423
39	0.8	0.05	0.001949317738791423	1.361956313950784	0.017578125	9.0	0.4985	0.4965506822612086	0.2318	0.22985068226120858	0.1032	0.10125068226120858	0.0409	0.038950682261208576	0.0136	0.011650682261208576	0.0056	0.003650682261208577	0.0017	-0.000249317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423
40	0.48	0.03	0.001949317738791423	1.3715927138751143	0.017578125	9.0	0.5021	0.5001506822612085	0.2348	0.23285068226120859	0.1041	0.10215068226120858	0.0406	0.038650682261208574	0.0133	0.011350682261208576	0.0037	0.0017506822612085773	0.0017	-0.000249317738791423	0.0004	-0.001549317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423
41	0.16	0.01	0.001949317738791423	1.3624496961091874	0.017578125	9.0	0.5018	0.4998506822612086	0.2255	0.22355068226120858	0.1067	0.10475068226120858	0.041	0.03905068226120858	0.016	0.014050682261208577	0.0036	0.001650682261208577	0.001	-0.0009493177387914229	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423	0.0	-0.001949317738791423
